"oid","fk_books","fk_langs"
84770166,30042,"de"
84770167,30043,"it"
84770170,30046,"fr"
84770173,30049,"nl"
84770176,30052,"es"
84770177,30053,"es"
84770183,30060,"hu"
84770190,30067,"fr"
84770191,30068,"pt"
84770192,30069,"pt"
84770193,30070,"pt"
84770194,30071,"pt"
84770199,30077,"de"
84770200,30078,"sv"
84770201,30079,"sv"
84770202,30080,"sv"
84770207,30084,"de"
84770214,30091,"pt"
84770220,30097,"de"
84770223,30102,"arp"
84770225,30104,"la"
84770239,30117,"fr"
84770244,30122,"es"
84770266,30144,"fr"
84770282,30161,"pt"
84770284,30163,"hu"
84770285,30164,"it"
84770286,30165,"de"
84770292,30171,"nl"
84770300,30175,"es"
84770295,30176,"pt"
84770309,30195,"fr"
84770327,30196,"fr"
84770331,30211,"fr"
84770334,30213,"es"
84770345,30226,"fr"
84770348,30229,"nl"
84770351,30232,"hu"
84770355,30237,"de"
84770389,30268,"fr"
84770396,30275,"es"
84770398,30277,"hu"
84770401,30280,"es"
84770402,30281,"de"
84770410,30289,"de"
84770438,30317,"fr"
84770453,30331,"de"
84770463,30341,"pt"
84770467,30345,"la"
84770468,30346,"hu"
84770477,30355,"pt"
84770482,30359,"pt"
84770498,30363,"fr"
84770492,30369,"it"
84770518,30395,"fr"
84770527,30404,"pt"
84770531,30407,"pl"
84770540,30413,"pt"
84770550,30423,"fr"
84770551,30424,"pt"
84770552,30425,"es"
84770557,30430,"hu"
84770583,30456,"pt"
84770587,30460,"zh"
84770588,30461,"pt"
84770589,30462,"pt"
84770592,30465,"zh"
84814277,30467,"fy"
84770594,30467,"nl"
84770600,30473,"nl"
84770611,30484,"fr"
84770637,30510,"pt"
84770639,30512,"fr"
84770640,30513,"fr"
84770641,30514,"fr"
84770642,30515,"fr"
84770643,30516,"fr"
84770644,30517,"fr"
84770645,30518,"fr"
84770646,30519,"fr"
84770647,30520,"fr"
84770648,30521,"fr"
84770652,30525,"sv"
84770662,30535,"es"
84770663,30536,"eo"
84770671,30543,"pt"
84770672,30544,"zh"
84770681,30553,"fr"
84770694,30566,"pt"
84770699,30570,"de"
84770700,30571,"pt"
84770712,30582,"fr"
84770717,30587,"fr"
84770722,30592,"nl"
84770732,30602,"fr"
84770733,30603,"fr"
84770734,30604,"fr"
84770751,30605,"it"
84770747,30613,"el"
84770748,30614,"el"
84770749,30615,"el"
84770750,30616,"el"
84770757,30628,"de"
84770761,30631,"de"
84770763,30633,"fr"
84770768,30638,"fr"
84770784,30654,"fr"
84770785,30655,"de"
84770788,30658,"nl"
84770793,30663,"it"
84770858,30695,"de"
84770825,30696,"fr"
84770828,30699,"pt"
84770831,30702,"fr"
84770832,30703,"fr"
84770845,30716,"es"
84770857,30719,"el"
84770853,30725,"it"
84770865,30735,"nl"
84770868,30738,"it"
84770877,30741,"el"
84770871,30748,"el"
84770882,30751,"nl"
84770879,30753,"de"
84770884,30757,"fi"
84770889,30762,"de"
84770893,30766,"it"
84770898,30771,"it"
84770902,30774,"ru"
84770905,30777,"pt"
84770907,30779,"fr"
84770908,30781,"fr"
84770909,30782,"fr"
84770911,30783,"fr"
84770914,30784,"fr"
84770913,30785,"fr"
84770915,30786,"fr"
84770916,30787,"fr"
84770917,30788,"fr"
84770918,30789,"fr"
84770910,30790,"fi"
84770921,30793,"de"
84770929,30801,"pt"
84770933,30805,"pt"
84770934,30806,"pt"
84770942,30814,"de"
84770949,30821,"de"
84770959,30831,"fr"
84770967,30839,"it"
84770971,30843,"de"
84770984,30856,"pt"
84770985,30857,"pt"
84770986,30858,"pt"
84770987,30859,"pt"
84771007,30878,"it"
84771012,30883,"de"
84771015,30886,"de"
84771019,30890,"ca"
84771021,30892,"es"
84771034,30903,"es"
84771035,30904,"fr"
84771037,30906,"fr"
84771043,30912,"fr"
84771044,30913,"fr"
84771046,30915,"fr"
84771048,30917,"fr"
84771049,30918,"fr"
84771050,30919,"pt"
84771051,30920,"pt"
84771052,30921,"pt"
84771053,30922,"fr"
84771054,30923,"fr"
84771057,30926,"pt"
84771059,30928,"fi"
84771060,30929,"nl"
84771061,30930,"fr"
84771064,30933,"nl"
84771067,30936,"nl"
84771075,30945,"pt"
84771076,30946,"pt"
84771077,30947,"pt"
84771088,30949,"fr"
84771108,30977,"fr"
84771109,30978,"fr"
84771115,30984,"it"
84771117,30986,"es"
84771122,30991,"eo"
84771123,30992,"eo"
84771128,30994,"fr"
84771130,30996,"it"
84771135,31000,"it"
84771136,31001,"de"
84771137,31002,"it"
84771144,31010,"la"
84771147,31013,"es"
84771148,31014,"sv"
84771156,31022,"fr"
84771163,31030,"nl"
84771165,31032,"fr"
84771174,31042,"fr"
84771179,31047,"sv"
84771185,31052,"nl"
84771187,31054,"fr"
84771191,31058,"fi"
84771192,31059,"nl"
84771193,31060,"nl"
84771197,31066,"es"
84771201,31069,"fr"
84771202,31070,"fr"
84771206,31074,"de"
84771209,31077,"it"
84771211,31079,"it"
84771212,31080,"it"
84771226,31093,"pt"
84771239,31107,"nl"
84771252,31114,"de"
84771248,31117,"fr"
84771251,31120,"nl"
84771258,31126,"nl"
84771261,31129,"de"
84771269,31137,"fr"
84771276,31144,"fi"
84771277,31145,"de"
84771282,31150,"de"
84771286,31154,"fr"
84771297,31164,"de"
84771299,31166,"pt"
84771303,31170,"de"
84771309,31176,"fr"
84771315,31182,"nl"
84771321,31190,"pt"
84771329,31197,"pt"
84771330,31198,"nl"
84771331,31199,"de"
84771335,31204,"de"
84771344,31213,"de"
84771348,31216,"de"
84771350,31218,"de"
84771363,31233,"de"
84771369,31239,"nl"
84771390,31260,"fr"
84771398,31264,"fi"
84771406,31276,"de"
84771411,31281,"de"
84771414,31284,"de"
84771415,31285,"it"
84771426,31294,"de"
84771427,31295,"fr"
84771429,31297,"nl"
84771442,31309,"de"
84771445,31310,"nl"
84771453,31321,"de"
84771468,31336,"fi"
84771469,31337,"de"
84771477,31346,"pt"
84771478,31347,"pt"
84771479,31348,"eo"
84771506,31376,"de"
84771509,31379,"pt"
84771532,31400,"el"
84771533,31401,"el"
84771534,31402,"el"
84771535,31403,"el"
84771536,31404,"el"
84771537,31405,"el"
84771562,31432,"fr"
84771563,31433,"el"
84796032,31433,"fr"
84771564,31434,"el"
84771565,31435,"el"
84771566,31436,"el"
84771567,31437,"el"
84771568,31438,"el"
84771572,31440,"fr"
84771576,31441,"fr"
84771577,31442,"el"
84771578,31443,"el"
84771579,31444,"el"
84771580,31445,"el"
84771581,31446,"el"
84771716,31450,"el"
84771589,31459,"de"
84771590,31460,"fi"
84771592,31461,"de"
84771595,31464,"es"
84771596,31465,"es"
84771604,31474,"fr"
84771605,31475,"fr"
84771635,31505,"fr"
84771639,31509,"pt"
84771657,31527,"de"
84771660,31530,"de"
84771661,31531,"pl"
84771663,31533,"sv"
84771666,31536,"pl"
84771667,31537,"de"
84771668,31538,"de"
84771669,31539,"sv"
84771671,31541,"es"
84771674,31544,"es"
84771682,31552,"pt"
84771689,31559,"fr"
84771690,31560,"de"
84771692,31562,"el"
84771715,31564,"de"
84771702,31573,"pt"
84771704,31575,"pt"
84771705,31576,"pt"
84771710,31580,"nl"
84771733,31600,"fr"
84771745,31613,"es"
84771746,31614,"de"
84771749,31617,"ja"
84771757,31625,"de"
84771760,31628,"fr"
84771763,31631,"el"
84771765,31633,"es"
84771766,31634,"fr"
84771768,31636,"fr"
84771769,31637,"es"
84771770,31638,"fi"
84771781,31649,"nl"
84771785,31653,"el"
84771786,31654,"pt"
84771787,31656,"pt"
84771789,31657,"pt"
84771790,31658,"de"
84771792,31660,"de"
84771802,31669,"el"
84771825,31693,"pt"
84771826,31694,"pt"
84771827,31695,"pt"
84771828,31696,"pt"
84771835,31702,"it"
84771840,31707,"es"
84771846,31713,"de"
84771853,31720,"fr"
84771857,31724,"es"
84771858,31725,"fr"
84771860,31727,"de"
84771866,31733,"de"
84771873,31740,"pt"
84771874,31741,"pt"
84771875,31742,"pt"
84771876,31743,"pt"
84771877,31744,"pt"
84771879,31746,"fr"
84771886,31753,"nl"
84771890,31757,"ja"
84771931,31797,"el"
84771933,31800,"fr"
84771935,31802,"el"
84771936,31803,"de"
84771938,31805,"fr"
84771941,31808,"el"
84771945,31812,"fi"
84771950,31817,"fr"
84771951,31818,"it"
84771967,31834,"de"
84771972,31842,"de"
84771976,31846,"fr"
84771979,31849,"nl"
84771980,31850,"de"
84771985,31852,"el"
84771986,31853,"el"
84771987,31854,"el"
84771988,31856,"de"
84771996,31863,"fr"
84771998,31865,"el"
84772014,31881,"fr"
84772015,31882,"fr"
84772016,31883,"fr"
84772027,31894,"la"
84772037,31904,"fr"
84772038,31905,"pt"
84772039,31906,"pt"
84772054,31911,"de"
84772049,31917,"pt"
84772050,31918,"fr"
84772064,31931,"fr"
84772072,31939,"fr"
84772076,31944,"fr"
84772080,31947,"fr"
84772085,31952,"fr"
84772087,31954,"nl"
84772091,31958,"fi"
84772096,31963,"de"
84772104,31971,"pt"
84772111,31978,"nl"
84772117,31983,"fr"
84772121,31988,"fr"
84772133,32001,"pt"
84772134,32002,"pt"
84772135,32003,"pt"
84772140,32008,"de"
84772146,32014,"de"
84772152,32020,"pt"
84772166,32034,"de"
84772167,32035,"eo"
84772188,32056,"fr"
84772214,32065,"fr"
84772200,32072,"pt"
84772228,32096,"it"
84772232,32100,"de"
84772245,32113,"fr"
84772263,32130,"fi"
84772271,32138,"fr"
84772289,32156,"pt"
84772307,32174,"pt"
84772312,32179,"el"
84772313,32180,"nl"
84772324,32193,"it"
84772325,32194,"fr"
84772331,32201,"de"
84772343,32211,"el"
84772346,32214,"el"
84772347,32215,"el"
84772352,32218,"nl"
84772368,32235,"es"
84772377,32244,"fr"
84772378,32245,"no"
84772396,32263,"it"
84772397,32264,"it"
84772398,32265,"it"
84772428,32295,"pt"
84772429,32296,"pt"
84772430,32297,"fr"
84772431,32298,"fr"
84772437,32304,"el"
84772438,32305,"el"
84772439,32306,"nl"
84772446,32313,"eo"
84772447,32314,"eo"
84772448,32315,"es"
84772477,32348,"fr"
84772478,32349,"fr"
84772490,32358,"de"
84772495,32364,"es"
84772497,32366,"da"
84772510,32378,"pt"
84772511,32379,"pt"
84772512,32380,"pt"
84772513,32381,"pt"
84772517,32385,"de"
84772518,32386,"el"
84772519,32387,"pt"
84772523,32391,"de"
84772573,32441,"it"
84772582,32450,"de"
84772612,32480,"eo"
84772613,32481,"de"
84772626,32494,"da"
84772639,32509,"fr"
84772650,32519,"pt"
84772657,32526,"fi"
84772665,32529,"el"
84772662,32536,"fi"
84772677,32549,"el"
84772684,32549,"la"
84772717,32585,"it"
84772718,32586,"pt"
84772731,32599,"it"
84772752,32621,"fr"
84772789,32634,"de"
84772769,32640,"fr"
84772779,32643,"fr"
84772773,32645,"pt"
84772774,32646,"pt"
84772775,32647,"pt"
84772790,32660,"el"
84772799,32666,"el"
84772824,32691,"ca"
84774447,32694,"nl"
84772860,32729,"el"
84772873,32740,"el"
84772874,32741,"el"
84772896,32763,"de"
84772899,32766,"de"
84772922,32789,"pt"
84772923,32790,"pt"
84772924,32791,"pt"
84772925,32792,"pt"
84772926,32793,"pt"
84772927,32794,"pt"
84772929,32796,"el"
84772930,32797,"el"
84772931,32798,"fr"
84772932,32799,"el"
84772941,32808,"fr"
84772948,32814,"de"
84772949,32815,"el"
84772950,32816,"hu"
84772957,32824,"nl"
84772968,32834,"nl"
84772985,32851,"el"
84772986,32852,"el"
84772988,32854,"fr"
84772999,32865,"da"
84773002,32868,"pt"
84773003,32869,"pt"
84773004,32870,"pt"
84773005,32871,"pt"
84773006,32872,"pt"
84773007,32873,"pt"
84773075,32941,"ja"
84773084,32948,"fr"
84773090,32952,"fr"
84773097,32963,"fr"
84773112,32978,"ja"
84773120,32989,"de"
84773135,33003,"de"
84773150,33017,"de"
84773158,33026,"hu"
84773162,33031,"fr"
84773163,33032,"fr"
84773169,33033,"fr"
84773173,33041,"de"
84773185,33056,"pt"
84773186,33057,"pt"
84773197,33067,"pt"
84773198,33068,"pt"
84773199,33069,"fr"
84773205,33075,"nl"
84773214,33083,"fr"
84773221,33090,"de"
84773230,33100,"fi"
84773236,33106,"fr"
84774833,33128,"nai"
84773271,33132,"fr"
84773269,33138,"fi"
84773289,33157,"fr"
84773291,33159,"pt"
84773313,33182,"pt"
84773316,33184,"fr"
84773318,33186,"de"
84773445,33197,"la"
84773335,33202,"de"
84773341,33205,"fr"
84773359,33227,"es"
84773361,33229,"fr"
84773371,33238,"pt"
84773378,33245,"pt"
84773382,33250,"fr"
84773386,33254,"nl"
84773388,33256,"fi"
84773390,33258,"fr"
84773397,33266,"de"
84773398,33267,"es"
84773406,33275,"es"
84773408,33276,"pt"
84773416,33284,"nl"
84773429,33297,"nl"
84773439,33307,"ja"
84773440,33308,"nl"
84773447,33311,"la"
84773444,33315,"fr"
84773450,33316,"fr"
84773451,33317,"de"
84773459,33326,"de"
84773460,33327,"de"
84773461,33328,"de"
84773462,33329,"de"
84773464,33330,"de"
84773466,33332,"nl"
84773472,33339,"fr"
84773486,33351,"el"
84773487,33354,"el"
84773493,33360,"da"
84773502,33369,"de"
84773511,33377,"pt"
84773512,33378,"fr"
84773525,33388,"fr"
84773528,33395,"el"
84773529,33396,"el"
84773538,33406,"es"
84773540,33408,"fr"
84773546,33414,"fr"
84773549,33418,"de"
84773555,33422,"fr"
84773573,33440,"fr"
84773575,33442,"el"
84773587,33454,"fr"
84773594,33461,"es"
84773595,33462,"fr"
84773596,33463,"fr"
84773606,33474,"es"
84773621,33489,"fr"
84773623,33491,"de"
84773625,33493,"fi"
84773644,33495,"fi"
84773645,33518,"fr"
84773665,33534,"fr"
84773671,33539,"fr"
84773673,33541,"de"
84773680,33548,"de"
84773693,33561,"el"
84773694,33562,"da"
84773695,33563,"nl"
84773707,33572,"pt"
84773709,33577,"el"
84773712,33580,"fr"
84773713,33581,"pt"
84773720,33588,"pt"
84773722,33590,"fr"
84773724,33592,"pt"
84773727,33595,"fr"
84773729,33598,"pl"
84773734,33603,"de"
84773742,33611,"pt"
84773764,33632,"da"
84773765,33633,"fr"
84773772,33640,"nl"
84773773,33641,"nl"
84773786,33655,"fr"
84773806,33675,"fr"
84773821,33690,"es"
84773823,33692,"fr"
84773825,33693,"fr"
84773830,33699,"fr"
84773840,33709,"el"
84773842,33711,"fr"
84773850,33719,"nl"
84773851,33720,"nl"
84773857,33726,"de"
84773865,33734,"fr"
84773869,33738,"fr"
84773876,33744,"fr"
84773888,33745,"fr"
84773877,33746,"fr"
84773880,33749,"pt"
84773883,33752,"pt"
84773895,33764,"nl"
84773913,33781,"it"
84773914,33782,"it"
84773915,33783,"it"
84773916,33784,"it"
84814781,33786,"la"
84773920,33788,"pt"
84773923,33791,"sv"
84773928,33796,"fr"
84773953,33807,"fr"
84773954,33808,"fr"
84773963,33809,"es"
84773992,33817,"pt"
84774009,33821,"de"
84774011,33822,"nl"
84774019,33827,"de"
84774036,33832,"fr"
84774053,33838,"fr"
84774052,33838,"pt"
84774068,33840,"fr"
84774099,33849,"la"
84774103,33851,"fr"
84774121,33856,"fr"
84774150,33861,"fr"
84774152,33863,"de"
84774153,33864,"de"
84774154,33865,"it"
84774155,33866,"it"
84774173,33869,"fr"
84774189,33875,"fr"
84774239,33881,"fr"
84774246,33882,"fr"
84774271,33885,"es"
84774299,33893,"fr"
84774310,33894,"fr"
84774300,33895,"fr"
84774222,33908,"fi"
84774596,33931,"fr"
84774098,33937,"fi"
84774040,33949,"fi"
84774012,33954,"it"
84774030,33961,"el"
84773939,33981,"nl"
84773940,33982,"it"
84773959,33993,"nl"
84773985,34008,"fr"
84774007,34013,"ja"
84774003,34014,"sv"
84774055,34032,"de"
84774059,34033,"fi"
84774075,34039,"pt"
84774076,34040,"pt"
84774077,34041,"pt"
84774083,34042,"eo"
84774084,34043,"eo"
84774092,34048,"nl"
84774101,34054,"fi"
84786943,34059,"de"
84774127,34059,"fur"
84774118,34062,"no"
84774122,34064,"de"
84774128,34066,"it"
84774157,34078,"la"
84774158,34079,"pl"
84774163,34084,"ja"
84774167,34087,"fi"
84774174,34090,"fi"
84774175,34091,"es"
84774184,34095,"el"
84774193,34099,"de"
84774200,34103,"da"
84774228,34118,"el"
84774224,34119,"fr"
84774238,34126,"sl"
84774248,34132,"el"
84774249,34133,"el"
84774253,34137,"de"
84774272,34154,"nl"
84774273,34155,"pt"
84774278,34158,"ja"
84774295,34169,"el"
84774304,34174,"fi"
84774308,34178,"da"
84774314,34182,"el"
84774315,34183,"no"
84774339,34204,"fr"
84774348,34212,"fr"
84774349,34213,"da"
84774358,34222,"de"
84774361,34225,"cs"
84774367,34231,"fr"
84774372,34236,"sv"
84774375,34239,"no"
84774377,34241,"fi"
84774385,34249,"ca"
84774396,34260,"nl"
84774397,34261,"nl"
84774399,34264,"fr"
84774400,34265,"de"
84774407,34272,"da"
84774409,34274,"pt"
84774410,34275,"pt"
84774411,34276,"pt"
84774420,34285,"fr"
84774421,34286,"pt"
84774422,34287,"pt"
84774423,34288,"pt"
84774424,34289,"pt"
84774425,34290,"pt"
84774426,34291,"pt"
84774427,34292,"pt"
84774428,34293,"pt"
84774434,34301,"fr"
84774449,34310,"fi"
84774468,34332,"fr"
84774472,34336,"el"
84774479,34342,"fr"
84774484,34346,"it"
84774473,34349,"fr"
84774488,34351,"fr"
84774489,34352,"it"
84774491,34354,"fr"
84774500,34363,"fr"
84774501,34364,"fr"
84774510,34374,"de"
84774517,34382,"fr"
84774520,34385,"fr"
84774521,34386,"pt"
84774522,34387,"pt"
84774523,34388,"pt"
84774525,34389,"fr"
84774528,34391,"nl"
84774554,34418,"fi"
84774563,34422,"fr"
84774557,34424,"de"
84774568,34432,"fr"
84774570,34434,"el"
84774571,34435,"fr"
84774581,34445,"fr"
84774588,34451,"fr"
84774593,34456,"fr"
84774607,34469,"fr"
84774618,34496,"fr"
84774664,34514,"fi"
84774652,34516,"fr"
84774653,34517,"it"
84774654,34518,"it"
84774655,34519,"it"
84774657,34521,"de"
84774667,34528,"fr"
84774687,34547,"fr"
84774696,34555,"nl"
84774700,34559,"fr"
84774686,34560,"fr"
84774701,34561,"fr"
84774704,34564,"fr"
84774705,34565,"es"
84774715,34577,"el"
84774719,34581,"de"
84774724,34584,"fi"
84774726,34590,"nl"
84774746,34608,"fr"
84774759,34620,"fr"
84774760,34621,"pt"
84774761,34622,"pt"
84774762,34623,"pt"
84774763,34624,"pt"
84774764,34625,"pt"
84774765,34626,"pt"
84774781,34631,"fi"
84774787,34633,"fr"
84774771,34635,"pl"
84774772,34636,"ja"
84774774,34638,"nl"
84774775,34639,"it"
84774776,34640,"it"
84774777,34641,"it"
84774778,34642,"it"
84774779,34643,"nl"
84774780,34644,"nl"
84774784,34648,"fr"
84774790,34652,"fi"
84774824,34687,"nl"
84774829,34692,"fr"
84774830,34693,"fr"
84774831,34694,"de"
84774832,34695,"de"
84774834,34696,"de"
84774843,34699,"fi"
84774845,34707,"fi"
84774846,34708,"fr"
84775156,34712,"hu"
84774851,34714,"fi"
84774863,34715,"fr"
84774852,34717,"de"
84774853,34718,"pt"
84774854,34719,"pt"
84774858,34722,"fi"
84774859,34723,"el"
84775189,34726,"hu"
84774871,34731,"es"
84774870,34731,"fr"
84774869,34733,"la"
84774873,34734,"it"
84774874,34735,"it"
84774878,34739,"fi"
84774881,34742,"pt"
84774884,34746,"fi"
84774886,34747,"da"
84774887,34750,"pt"
84774894,34755,"pt"
84774895,34756,"pt"
84774898,34759,"hu"
84774899,34760,"fi"
84774905,34767,"el"
84774919,34782,"de"
84774920,34783,"fr"
84774921,34784,"nl"
84774922,34785,"de"
84774923,34786,"da"
84774925,34788,"hu"
84774926,34789,"fi"
84774936,34798,"fi"
84774938,34800,"fr"
84774941,34803,"fr"
84774944,34806,"de"
84774947,34809,"fi"
84774948,34811,"de"
84774957,34820,"el"
84774969,34833,"de"
84774976,34841,"fr"
84774987,34851,"el"
84775010,34872,"fr"
84775012,34874,"el"
84775018,34879,"el"
84775019,34880,"el"
84775020,34881,"el"
84775035,34896,"el"
84775005,34898,"nl"
84775006,34899,"nl"
84775044,34908,"fi"
84775050,34913,"la"
84775051,34914,"la"
84775055,34918,"fr"
84775087,34951,"el"
84775088,34952,"pt"
84775103,34955,"nl"
84775094,34958,"fi"
84775096,34960,"pt"
84775098,34961,"pt"
84775100,34963,"pt"
84775101,34964,"pt"
84775104,34969,"it"
84775110,34972,"el"
84775114,34976,"fr"
84775118,34980,"fi"
84775121,34983,"it"
84775129,34991,"fr"
84775131,34993,"nl"
84775136,34998,"fr"
84775143,35005,"fr"
84775148,35010,"fr"
84775149,35011,"fi"
84775155,35018,"ja"
84775157,35019,"fr"
84775158,35020,"el"
84775166,35028,"fr"
84775168,35030,"de"
84775185,35048,"it"
84775192,35052,"fr"
84775194,35054,"fr"
84775196,35056,"fi"
84775204,35064,"fr"
84775205,35065,"it"
84775213,35073,"pt"
84775225,35085,"de"
84775229,35089,"fr"
84775240,35100,"fr"
84775250,35102,"da"
84775242,35103,"fr"
84775241,35111,"fi"
84775254,35114,"el"
84775262,35124,"fr"
84775268,35129,"fr"
84775269,35130,"pt"
84775270,35131,"pt"
84775273,35134,"fr"
84775276,35137,"de"
84775287,35150,"fr"
84775288,35151,"fr"
84775304,35163,"fr"
84775307,35166,"fr"
84775323,35176,"de"
84775311,35181,"de"
84775333,35192,"de"
84775341,35200,"fr"
84775343,35202,"fi"
84775350,35209,"fr"
84775360,35219,"nl"
84775361,35220,"nl"
84775364,35223,"fr"
84775373,35230,"de"
84775378,35235,"fr"
84775393,35250,"nl"
84775400,35257,"fi"
84776467,35262,"fr"
84775408,35263,"de"
84775409,35264,"de"
84775412,35267,"fr"
84775424,35280,"el"
84775428,35285,"fr"
84775429,35286,"fr"
84775441,35292,"fi"
84775447,35301,"pl"
84775455,35309,"fr"
84775458,35312,"de"
84775461,35315,"fr"
84775464,35318,"de"
84775465,35319,"fr"
84775466,35320,"el"
84775467,35321,"it"
84775589,35323,"ro"
84775469,35324,"pt"
84775470,35325,"pt"
